what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451989541800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451989561094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451992516371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451992544690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451992578085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451992593883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451992607547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451993588605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451993718614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451993726967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451993805133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451993810193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451993821316
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1451993877247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451993897737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451993939270
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1451993942125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1451993961253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1451993963636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1451993970451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1451993979711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1451993980858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1451994001894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1451994002811
